target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
14,1,720,540,true,41,11,6,0.815753,0.578016,1.079946,1.910581,4.609401,0.300628,0.482492,0.813061,24,15,11,14,13,100,100,77,77,131,41,30,41,,41,0,204,0,821,50,0,0,0,0,0,0,0,1748
14,2,720,540,true,46,13,5,0.914851,0.691966,1.831018,2.807290,7.559503,0.257431,0.499512,1.104585,27,11,11,19,13,109,109,81,81,142,46,32,46,,46,0,56,0,614,42,0,0,0,0,0,0,0,1898
14,3,720,540,true,20,13,5,0.861067,18.471109,57.065498,1.653042,5.213006,0.313165,1.478530,49.038616,29,13,22,8,10,101,101,82,82,121,39,39,33,,20,0,42,0,586,22,0,0,0,0,0,0,0,2807
14,4,720,540,true,50,13,6,0.941486,0.679746,2.297158,2.195482,7.144556,0.304880,0.541587,2.471549,30,17,7,17,19,117,117,90,90,158,50,36,50,,50,0,57,0,778,56,0,0,0,0,0,0,0,2078
14,5,720,540,true,52,13,6,0.966125,0.706208,1.485931,1.979498,6.865617,0.304901,0.519843,0.898544,22,12,10,22,11,102,102,77,77,142,52,24,52,,52,0,242,0,766,26,0,0,0,0,0,0,0,1918
15,0,720,540,false,0,0,0,,,,2.376947,6.891415,0.394506,,,30,13,27,4,2,115,115,76,76,87,31,41,0,,0,0,204,0,753,47,0,0,0,0,0,0,0,1328
15,1,720,540,true,32,9,6,0.629973,0.628404,1.242245,1.907494,4.143289,0.349822,0.565745,1.249103,22,11,12,9,8,93,93,62,62,94,32,26,32,,32,0,171,0,656,52,0,0,0,0,0,0,0,1746
15,2,720,540,true,48,13,5,0.881447,0.571295,1.538110,3.472993,7.295441,0.272636,0.409032,1.268183,38,5,9,16,19,117,117,87,87,147,48,40,48,,48,0,50,0,651,41,0,0,0,0,0,0,0,1906
15,3,720,540,true,20,9,6,0.628904,18.607470,37.872074,1.902044,4.255508,0.345635,0.572694,31.037146,30,15,19,7,6,101,101,77,77,98,31,39,26,,20,0,60,0,568,12,0,0,0,0,0,0,0,2027
15,4,720,540,true,45,11,6,0.794771,0.685016,1.325867,2.680754,7.067238,0.235080,0.419857,0.999539,35,6,7,16,18,111,111,82,82,140,45,37,45,,45,0,48,0,643,63,0,0,0,0,0,0,0,1855
15,5,720,540,true,54,13,6,0.940001,0.694499,1.334027,1.897932,6.308069,0.321221,0.449746,1.005502,26,16,13,22,9,120,120,86,86,144,54,30,54,,54,0,259,0,915,70,0,0,0,0,0,0,0,2132
16,0,720,540,false,0,0,0,,,,1.697780,5.542767,0.320434,,,23,14,33,3,1,98,98,74,74,93,16,37,0,,0,0,203,0,811,43,0,0,0,0,0,0,0,1300
