target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
7,2,720,540,true,44,12,4,0.885443,0.584420,1.490079,3.580798,7.942854,0.284691,0.495940,1.275122,40,9,10,13,16,88,88,,88,132,44,43,44,,44,0,60,0,739,99,0,0,0,0,0,0,0,2085
7,3,720,540,false,0,0,0,,,,1.800411,10.517461,0.276019,,,37,26,20,6,4,93,93,,93,100,33,49,26,,0,0,121,0,1026,87,0,0,0,0,0,0,0,2000
7,4,720,540,true,37,11,5,0.824737,0.700509,1.148266,2.358997,9.265234,0.341212,0.487740,1.118558,41,19,10,11,10,91,91,,91,112,37,48,37,,37,0,79,0,870,129,0,0,0,0,0,0,0,1915
7,5,720,540,true,48,11,7,0.828236,0.959602,1.977519,2.503783,8.641515,0.344989,0.563570,1.130872,45,18,16,14,14,107,107,,107,148,48,52,48,,48,0,95,0,954,173,0,0,0,0,0,0,0,2182
8,0,720,540,false,0,0,0,,,,1.999524,8.668685,0.310020,,,67,29,38,4,0,138,138,,138,117,32,87,0,,0,0,212,0,1088,160,0,0,0,0,0,0,0,1622
8,1,720,540,true,46,12,6,0.942765,0.706263,1.661349,2.333637,5.685122,0.277503,0.554740,1.266063,31,10,10,13,18,82,82,,82,141,49,33,48,,46,0,40,0,536,90,0,0,0,0,0,0,0,2550
8,2,720,540,true,45,12,5,0.859075,0.712432,1.702722,3.043751,9.067185,0.217251,0.647516,1.050540,27,6,14,13,15,75,75,,75,133,45,30,45,,45,0,36,0,484,72,0,0,0,0,0,0,0,2011
8,3,720,540,true,44,11,9,0.911932,0.734459,1.413180,1.849970,6.903450,0.334475,0.486667,1.128201,37,21,10,8,18,94,94,,94,137,45,43,44,,44,0,46,0,674,84,0,0,0,0,0,0,0,2096
8,4,720,540,true,47,12,7,0.913847,1.019039,1.671003,1.889258,5.239916,0.273391,0.547194,2.886022,49,15,10,15,13,102,102,,102,132,47,53,47,,47,0,70,0,805,116,0,0,0,0,0,0,0,2232
8,5,720,540,true,49,12,7,0.922573,0.753647,1.780293,2.596018,7.426957,0.320937,0.528710,1.039537,46,11,16,13,15,101,101,,101,142,49,50,49,,49,0,61,0,1001,171,0,0,0,0,0,0,0,2151
9,0,720,540,false,0,0,0,,,,2.243007,9.027407,0.338274,,,53,26,41,0,0,120,120,,120,108,36,74,0,,0,0,96,0,779,102,0,0,0,0,0,0,0,1487
9,1,720,540,true,52,12,7,0.931234,0.713416,1.194622,2.608374,7.152970,0.339931,0.488409,0.950322,44,12,23,14,15,108,108,,108,160,52,49,52,,52,0,88,0,881,158,0,0,0,0,0,0,0,2309
