target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
14,5,720,540,true,58,13,7,0.966125,0.786637,1.523787,2.244933,7.326129,0.244072,0.535489,1.050750,36,9,15,19,23,102,102,,102,188,58,41,58,,58,0,60,0,738,167,0,0,0,0,0,0,0,2242
15,0,720,540,true,20,17,3,0.899213,45.597347,101.398148,2.825417,11.473735,0.284236,35.334526,126.941063,38,20,50,5,2,115,115,,115,143,33,58,24,,20,0,44,0,586,112,0,0,0,0,0,0,0,2005
15,1,720,540,true,40,9,7,0.676488,0.775468,1.782246,2.007980,12.892310,0.277709,0.567350,1.040683,23,27,15,15,13,93,93,,93,154,40,36,40,,40,0,36,0,503,113,0,0,0,0,0,0,0,2057
15,2,720,540,true,53,14,5,0.957359,0.626628,1.504672,4.072371,9.830363,0.346269,0.419399,1.032379,46,18,12,23,18,117,117,,117,183,54,54,54,,53,0,60,0,810,168,0,0,0,0,0,0,0,2581
15,3,720,540,true,28,11,6,0.730802,21.118896,55.345741,1.937889,10.551304,0.316693,0.518413,1.449822,31,29,27,8,6,101,101,,101,131,40,46,34,,28,0,62,0,848,119,0,0,0,0,0,0,0,2729
15,4,720,540,true,50,11,6,0.818380,0.836317,1.604746,2.918950,9.222654,0.267946,0.452168,0.993161,34,29,17,13,18,111,111,,111,174,50,49,50,,50,0,114,0,1149,303,0,0,0,0,0,0,0,2241
15,5,720,540,true,57,13,6,0.962452,0.683333,1.409173,2.391290,10.220053,0.410286,0.451595,0.951038,35,29,23,24,9,120,120,,120,183,57,49,57,,57,0,183,0,1243,300,0,0,0,0,0,0,0,2294
16,0,720,540,true,20,18,4,0.948166,34.104507,79.748863,2.101595,10.411968,0.332008,2.103782,23.990330,20,19,54,4,1,98,98,,98,143,39,35,26,,20,0,64,0,683,124,0,0,0,0,0,0,0,1931
16,1,720,540,true,58,13,7,0.941013,0.756465,1.543534,2.113848,6.715551,0.302541,0.569724,1.371393,35,7,20,19,24,105,105,,105,200,59,39,59,,58,0,77,0,837,196,0,0,0,0,0,0,0,2425
16,2,720,540,true,58,13,6,0.939611,0.863234,1.646918,3.445093,8.165437,0.213919,0.525598,0.933095,24,17,11,20,26,98,98,,98,203,58,33,58,,58,0,34,0,727,165,0,0,0,0,0,0,0,2289
