target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
0,0,720,540,true,20,15,4,0.893505,14.036610,40.348343,1.739458,5.628595,0.469852,,,34,10,28,6,7,119,119,85,85,112,31,43,30,,20,0,44,0,634,15,0,0,0,0,0,0,0,2197
0,1,720,540,true,40,10,6,0.821772,0.872733,1.543164,2.377398,6.225950,0.416025,,,26,18,13,12,13,101,101,82,82,132,40,34,40,,40,0,62,0,662,41,0,0,0,0,0,0,0,1981
0,2,720,540,true,40,11,5,0.889226,0.674677,1.602191,4.023255,8.860941,0.344501,,,23,13,11,15,7,83,83,69,69,108,40,27,40,,40,0,218,0,758,41,0,0,0,0,0,0,0,2089
0,3,720,540,true,20,15,5,0.849284,20.938086,62.472702,2.083044,10.740322,0.309940,,,23,19,26,7,5,107,107,80,80,112,42,33,27,,20,0,231,0,816,43,0,0,0,0,0,0,0,1709
0,4,720,540,true,41,10,6,0.822499,0.774319,1.657355,2.380184,6.630064,0.354276,,,28,11,8,13,13,93,93,73,73,118,41,31,41,,41,0,62,0,588,38,0,0,0,0,0,0,0,1972
0,5,720,540,true,44,11,6,0.904412,0.846560,1.648710,3.172418,8.292185,0.256350,,,29,7,9,15,18,87,87,78,78,142,47,31,46,,44,0,42,0,566,30,0,0,0,0,0,0,0,2136
1,0,720,540,true,21,13,5,0.862597,23.453547,49.435928,1.668356,5.677827,0.389586,,,36,10,24,6,5,123,123,81,81,96,34,43,26,,21,0,54,0,552,12,0,0,0,0,0,0,0,1746
1,1,720,540,true,35,11,6,0.869085,0.470103,1.073282,1.920950,6.395694,0.371415,,,17,18,13,12,11,90,90,71,71,124,38,23,38,,35,0,202,0,782,40,0,0,0,0,0,0,0,1921
1,2,720,540,true,40,11,5,0.835554,0.734732,1.363306,3.260691,8.740224,0.310398,,,29,7,14,15,10,104,104,75,75,120,40,33,40,,40,0,266,0,818,40,0,0,0,0,0,0,0,1931
1,3,720,540,true,20,14,4,0.872783,24.456463,54.220264,2.046980,5.536483,0.281580,,,29,6,22,7,5,100,100,69,69,91,31,37,28,,20,0,46,0,390,14,0,0,0,0,0,0,0,2063
1,4,720,540,true,39,10,6,0.793885,0.716591,1.745738,1.834193,6.444010,0.268176,,,31,7,10,14,15,91,91,77,77,129,39,35,39,,39,0,54,0,619,43,0,0,0,0,0,0,0,1767
1,5,720,540,true,45,11,6,0.864595,0.824847,1.750163,3.399085,7.271679,0.273948,,,34,11,7,17,17,94,94,86,86,144,47,37,47,,45,0,60,0,650,38,0,0,0,0,0,0,0,2278
2,0,720,540,true,23,12,6,0.892977,20.541925,39.412334,1.580096,5.070910,0.395353,,,34,15,22,10,6,128,128,87,87,113,36,44,29,,23,0,50,0,613,17,0,0,0,0,0,0,0,2286
2,1,720,540,true,38,11,5,0.849001,0.554428,1.192801,2.022699,5.560293,0.383120,,,15,23,14,12,12,96,96,76,76,135,38,25,38,,38,0,228,0,870,34,0,0,0,0,0,0,0,1911
2,2,720,540,true,47,12,5,0.891124,0.791117,1.818273,3.079596,7.845770,0.326106,,,27,11,10,19,11,109,109,78,78,132,47,30,47,,47,0,50,0,463,27,0,0,0,0,0,0,0,1764
2,3,720,540,true,20,14,4,0.898992,36.419853,77.331268,1.402784,7.487213,0.333116,,,30,7,23,6,5,88,88,71,71,91,37,34,27,,20,0,205,0,780,28,0,0,0,0,0,0,0,1619
2,4,720,540,true,39,12,5,0.886057,0.652109,1.227472,2.057144,5.624115,0.306660,,,33,12,6,16,12,102,102,79,79,120,39,37,39,,39,0,58,0,596,44,0,0,0,0,0,0,0,1937
2,5,720,540,true,47,12,6,0.899224,0.660476,1.656755,2.814612,6.850017,0.296404,,,31,10,10,16,15,99,99,82,82,138,47,34,47,,47,0,44,0,587,31,0,0,0,0,0,0,0,1853
3,0,720,540,true,27,13,6,0.910168,21.202934,60.625526,1.536355,5.202009,0.366902,,,27,17,24,8,8,107,107,84,84,121,37,39,34,,27,0,247,0,966,44,0,0,0,0,0,0,0,2544
3,1,720,540,true,45,12,6,0.904217,0.614428,0.988089,1.631568,4.676112,0.384391,,,24,16,10,19,13,106,106,82,82,145,45,31,45,,45,0,235,0,922,44,0,0,0,0,0,0,0,1868
3,2,720,540,true,48,12,6,0.866645,0.688476,1.362756,2.728934,7.447871,0.315367,,,30,12,11,19,12,118,118,84,84,139,48,34,48,,48,0,272,0,911,50,0,0,0,0,0,0,0,1856
3,3,720,540,true,20,14,6,0.918527,23.769001,48.268944,1.628044,5.213989,0.295775,,,23,12,27,7,6,85,85,75,75,111,36,32,31,,20,0,218,0,875,28,0,0,0,0,0,0,0,1787
3,4,720,540,true,46,11,6,0.806631,0.706982,1.164432,1.951091,5.419605,0.269052,,,27,11,12,13,18,96,96,81,81,146,46,31,46,,46,0,58,0,588,42,0,0,0,0,0,0,0,1974
3,5,720,540,true,59,12,7,0.894993,0.814548,2.849416,3.145466,6.619164,0.305790,,,29,17,12,19,21,122,122,98,98,182,59,34,59,,59,0,56,0,695,28,0,0,0,0,0,0,0,1992
4,0,720,540,true,42,10,8,0.952541,0.850369,1.285883,2.009797,6.270619,0.487164,,,32,22,14,10,12,132,132,90,90,128,42,39,42,,42,0,56,0,734,22,0,0,0,0,0,0,0,1785
4,1,720,540,true,38,10,6,0.844681,0.810390,1.773710,2.090612,6.954444,0.431266,,,36,18,16,8,9,100,100,87,87,110,38,42,38,,38,0,60,0,776,51,0,0,0,0,0,0,0,1688
4,2,720,540,true,39,11,5,0.853100,0.739042,1.639701,2.985995,8.865335,0.291288,,,27,11,6,14,15,94,94,73,73,125,41,31,41,,39,0,46,0,393,21,0,0,0,0,0,0,0,1909
4,3,720,540,false,0,0,0,,,,1.747313,6.461482,0.352802,,,22,16,33,5,1,104,104,77,77,101,34,36,0,,0,0,207,0,823,29,0,0,0,0,0,0,0,1668
4,4,720,540,true,35,11,4,0.868026,0.538824,1.318154,2.025779,6.012151,0.222141,,,18,13,7,17,9,71,71,64,64,114,35,25,35,,35,0,187,0,610,36,0,0,0,0,0,0,0,1595
4,5,720,540,true,51,12,6,0.951716,1.193740,2.152288,2.188283,8.518031,0.321822,,,23,17,17,18,12,103,103,87,87,153,53,29,52,,51,0,65,0,748,56,0,0,0,0,0,0,0,2991
5,0,720,540,true,32,9,7,0.828984,0.640984,1.363180,2.100536,6.783498,0.493437,,,24,15,19,8,6,99,99,72,72,101,32,31,32,,32,0,53,0,734,30,0,0,0,0,0,0,0,1607
5,1,720,540,true,31,11,4,0.872024,0.625999,1.328624,1.758200,5.563571,0.359491,,,19,13,5,17,6,69,69,60,60,98,31,24,31,,31,0,175,0,677,47,0,0,0,0,0,0,0,1579
5,2,720,540,true,34,9,5,0.723793,0.634535,1.084829,2.433610,9.151019,0.273291,,,25,8,8,13,9,76,76,63,63,99,34,27,34,,34,0,40,0,334,24,0,0,0,0,0,0,0,1652
5,3,720,540,false,0,0,0,,,,2.104340,5.738739,0.534479,,,19,21,35,0,0,95,95,75,75,91,25,39,0,,0,0,216,0,816,45,0,0,0,0,0,0,0,2003
